source	parcel_id	name	signal	mean	sem	t	p	dz	frac_sig_pos	frac_sig_neg	p_holm
model7	51	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) L	surprise	0.00618320980857611	0.016717862960056288	0.36985647168837005	0.7128601045830294	0.04856453396748285			1.0
model7	52	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) R	rpe	0.11491080632495942	0.04864324233660377	2.362317987148025	0.02159839287459405	0.3101875481727671			1.0
model7	52	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) R	urpe	-0.11006201868517823	0.03165579692537771	-3.476836136668039	0.000977916826471323	-0.456530950743659	0.0	0.3689839572192513	0.13397460522657123
model7	52	Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex) R	surprise	0.009045541359433947	0.014491520209386094	0.6241954763017333	0.5349896088675605	0.08196088140035608			1.0
model7	53	Subcallosal Cortex L	rpe	0.24714038221292076	0.03152276713497405	7.840059889245005	1.2674972945826607e-10	1.029450297463353			2.7884940480818536e-08
model7	53	Subcallosal Cortex L	urpe	-0.1662594203931711	0.02875192935637735	-5.782548305972856	3.257081508421005e-07	-0.7592857908963273	0.0	0.631578947368421	6.4815922017578e-05
model7	53	Subcallosal Cortex L	surprise	-0.0072357807225811735	0.014316344675627653	-0.505420963697491	0.6152120764631046	-0.06636502383564089			1.0
model7	54	Subcallosal Cortex R	rpe	0.2823390097744324	0.03515477396858871	8.031313471868891	6.097105084253945e-11	1.054563123169338			1.3596544337886298e-08
model7	54	Subcallosal Cortex R	urpe	-0.1807070159575315	0.0287352352328528	-6.288691026650458	4.8212291746115263e-08	-0.825745586066418	0.0	0.7295081967213115	9.787095224461398e-06
model7	54	Subcallosal Cortex R	surprise	-0.01256901796759455	0.01293473607286742	-0.97172589350006	0.33529258335658185	-0.12759386079291954			1.0
model7	55	Paracingulate Gyrus L	rpe	0.2118327676553498	0.03671837098637845	5.769122157786742	3.4249825732590533e-07	0.7575228512709627			6.781465495052926e-05
model7	55	Paracingulate Gyrus L	urpe	-0.0460067358322252	0.023998388434431445	-1.9170760552495056	0.06024538859562778	-0.251724418335601	0.10643564356435643	0.3316831683168317	1.0
model7	55	Paracingulate Gyrus L	surprise	0.012081590587668369	0.014108356931736146	0.8563428502784294	0.39539397424899403	0.11244332497498803			1.0
model7	56	Paracingulate Gyrus R	rpe	0.10337613986374228	0.03206844793355756	3.2236090776181845	0.002095904967630463	0.42328060891626434			0.2682758358566993
model7	56	Paracingulate Gyrus R	urpe	0.016283393515599355	0.019063195518642245	0.8541796415860882	0.39658121369370836	0.11215928175806555	0.21238938053097345	0.22713864306784662	1.0
model7	56	Paracingulate Gyrus R	surprise	0.0033207125681423777	0.010765082667256596	0.30847069834797997	0.7588487625197897	0.040504187041820766			1.0
model7	57	Cingulate Gyrus, anterior division L	rpe	0.23466620696612225	0.04348813656836898	5.3960970849416965	1.3690973476704215e-06	0.7085422595884415			0.0002560212040143688
model7	57	Cingulate Gyrus, anterior division L	urpe	-0.13690351264466102	0.031603910242203395	-4.331853609109485	6.0624882085916104e-05	-0.5688002450826815	0.0	0.46567164179104475	0.009821230897918408
model7	57	Cingulate Gyrus, anterior division L	surprise	-0.005528325832697332	0.016944536480368297	-0.3262600802979988	0.7454224822340203	-0.04284004732845687			1.0
model7	58	Cingulate Gyrus, anterior division R	rpe	0.1678095923969541	0.03233900097577971	5.1890778111121945	2.9230849815426975e-06	0.6813592972086795			0.0005290783816592282
model7	58	Cingulate Gyrus, anterior division R	urpe	-0.09025398954108403	0.02301819398196702	-3.920984835378096	0.00023920467532302425	-0.5148505320305642	0.009287925696594427	0.3591331269349845	0.03683751999974574
model7	58	Cingulate Gyrus, anterior division R	surprise	0.0041219018550202645	0.012736143662334101	0.32363814073567543	0.7473964872360169	0.0424957697973544			1.0
model7	59	Cingulate Gyrus, posterior division L	rpe	0.33293386597310015	0.0449489949549098	7.406925701165951	6.673807708041815e-10	0.9725769922771005			1.4348686572289903e-07
model7	59	Cingulate Gyrus, posterior division L	urpe	-0.1570515929100806	0.03087409162728721	-5.0868409281805365	4.237611837323192e-06	-0.6679349368042264	0.0	0.5217391304347826	0.0007585325188808513
model7	59	Cingulate Gyrus, posterior division L	surprise	0.0072966651770046045	0.01811157851056386	0.4028729562555086	0.6885487870771019	0.05289981078156188			1.0
model7	60	Cingulate Gyrus, posterior division R	rpe	0.25710160825767703	0.03859494307073879	6.661536144423066	1.1634856028659418e-08	0.8747025484903024			2.411659784816785e-06
model7	60	Cingulate Gyrus, posterior division R	urpe	-0.1341021319536878	0.02687129499403036	-4.990534768922729	5.99963723544284e-06	-0.6552893185696634	0.0	0.4163934426229508	0.0010619357906733826
model7	60	Cingulate Gyrus, posterior division R	surprise	0.004762199608853145	0.01637897581453142	0.29075075650506327	0.7722972512435321	0.03817744468794563			1.0
model7	61	Precuneous Cortex L	rpe	0.2525000768301209	0.05087688925244099	4.962962172810247	6.624996550217304e-06	0.6516688593294515			0.0011659993928382455
model7	61	Precuneous Cortex L	urpe	-0.11816441679623348	0.026319498553338434	-4.489615049343149	3.524047754569211e-05	-0.5895153370425762	0.0	0.3991655076495132	0.005779438317493507
model7	61	Precuneous Cortex L	surprise	0.048958311972099315	0.01612827219124242	3.0355583903577386	0.003614907355364423	0.3985883439752758			0.444633604709824
model7	62	Precuneous Cortex R	rpe	0.2219113100786193	0.046011384185429986	4.822965316242104	1.0928951463228633e-05	0.6332863714819145			0.0018688507002120962
model7	62	Precuneous Cortex R	urpe	-0.0719376850261629	0.023841813725888172	-3.017290792271007	0.003807660056563654	-0.3961896908335921	0.0	0.2825788751714678	0.4645345269007658
model7	62	Precuneous Cortex R	surprise	0.021218467897269135	0.016089052553334433	1.3188140089002092	0.192505473260821	0.17316876311411689			1.0
model7	65	Frontal Orbital Cortex L	rpe	0.11839421624443264	0.02450746332938284	4.830945359509555	1.062292919756437e-05	0.6343342024974297			0.0018271438219810718
model7	65	Frontal Orbital Cortex L	urpe	-0.043344095462561336	0.021306983233901497	-2.0342671220389676	0.046587172574892206	-0.2671123592787507	0.06987951807228916	0.28433734939759037	1.0
model7	65	Frontal Orbital Cortex L	surprise	0.01272012533094562	0.009605340652511334	1.3242763365836399	0.19069700723573005	0.17388600187733907			1.0
model7	66	Frontal Orbital Cortex R	rpe	0.09061728131012992	0.030138595941845342	3.0066855630893583	0.003923917066650806	0.39479715602008997			0.4747939650647476
model7	66	Frontal Orbital Cortex R	urpe	0.023552169555985037	0.024221019038854073	0.9723855762717455	0.3349672701726657	0.12768048138448856	0.17142857142857143	0.02857142857142857	1.0
model7	66	Frontal Orbital Cortex R	surprise	-0.00028592569660958666	0.009897920111870006	-0.028887452452429116	0.9770552598059989	-0.0037931083359333114			1.0
model7	67	Parahippocampal Gyrus, anterior division L	rpe	0.1045098397259633	0.022453189254452544	4.654565484733472	1.9821941393576454e-05	0.6111743903123377			0.0032904422713336914
model7	67	Parahippocampal Gyrus, anterior division L	urpe	-0.05570532799760691	0.018960299826895302	-2.9379982651217658	0.004760674407373867	-0.38577807194119246	0.0	0.17419354838709677	0.5617595800701163
model7	67	Parahippocampal Gyrus, anterior division L	surprise	0.005819269358002136	0.014389012216284856	0.40442451994141343	0.6874141544253292	0.053103541074512726			1.0
model7	69	Parahippocampal Gyrus, posterior division L	rpe	0.13832409085792793	0.034700590031355845	3.9862172583502677	0.00019317160940970416	0.5234159687978368			0.029941599458504144
model7	69	Parahippocampal Gyrus, posterior division L	urpe	-0.11008897652556653	0.02351207499841824	-4.682231429296337	1.798447969642576e-05	-0.6148071068045823	0.0	0.4148936170212766	0.0030213925889995275
model7	69	Parahippocampal Gyrus, posterior division L	surprise	-0.005704844156945273	0.013186019342798885	-0.43264339363045057	0.6669064382777061	-0.05680886071793927			1.0
model7	70	Parahippocampal Gyrus, posterior division R	rpe	0.1449901983067222	0.034881531763626114	4.1566465397576255	0.00010967355802429686	0.5457944297942827			0.017547769283887498
model7	70	Parahippocampal Gyrus, posterior division R	urpe	-0.0916693770331082	0.02366129298904455	-3.8742336302395715	0.0002785141500467078	-0.5087117980519315	0.0	0.3218390804597701	0.04205563665705288
model7	70	Parahippocampal Gyrus, posterior division R	surprise	0.002673684294926608	0.011440571351090162	0.23370199030067101	0.8160536594816615	0.03068657469859859			1.0
model7	71	Lingual Gyrus L	rpe	0.203242945777621	0.05049730212303184	4.024827807284416	0.00017008369193847198	0.5284857822491357			0.02653305594240163
model7	71	Lingual Gyrus L	urpe	-0.013425695775630277	0.029419848355480296	-0.4563482317586233	0.6498737271742271	-0.05992145845406678	0.0	0.046511627906976744	1.0
model7	71	Lingual Gyrus L	surprise	-0.008194500026439101	0.017551190818575	-0.46689139848941713	0.6423573542591423	-0.06130584406853262			1.0
