Unnamed: 0,trialNumber,runNumber,visualSet,audioSet,visual,audio,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,startTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,feedbackOnsetTime,feedbackOffsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,participantID,stimulusPair
225,46,4,3,2,2,1,0.5,1,1,1,1,258.2411532,258.9678135,260.5672973,259.9472864,0.979472900000019,262.6697564,263.683047,3.5,0.956521739130435,0.0434782608695652,44,3,24,"(2, 1)"
226,47,4,3,2,2,0,0.35,0,0,1,1,263.6913207,264.4492112,266.8288425,265.435223,0.986011799999915,269.0015809,270.0450402,3.5,0.957446808510638,0.0425531914893617,45,3,24,"(2, 0)"
227,48,4,3,2,2,2,0.15,0,0,1,1,270.2519323,271.3984587,272.9864485,272.9863666,1.58790789999989,275.1151443,276.1317183,3.5,0.958333333333333,0.0416666666666666,46,3,24,"(2, 2)"
228,49,4,3,2,0,0,0.5,1,1,1,1,276.1563199,278.1480241,279.8666556,279.8665701,1.71854600000006,281.9943174,283.0372542,3.5,0.959183673469388,0.0408163265306123,47,3,24,"(0, 0)"
229,50,4,3,2,1,2,0.5,1,1,1,0,283.206122,284.6156712,287.2229323,285.795295,1.17962379999994,289.4118307,290.4664993,3.5,0.96,0.04,48,3,24,"(1, 2)"
230,51,4,3,2,0,0,0.5,1,1,1,1,290.6424616,291.7997505,293.3947162,292.4831708,0.683420300000307,295.5031765,296.5113948,3.5,0.96078431372549,0.0392156862745098,49,3,24,"(0, 0)"
231,52,4,3,2,0,0,0.5,1,1,1,0,296.5238205,298.5646203,300.1683719,299.5550136,0.990393300000051,302.2929714,303.3289215,3.5,0.961538461538462,0.0384615384615384,50,3,24,"(0, 0)"
232,53,4,3,2,2,2,0.15,0,0,1,0,303.5403628,304.2902062,306.1642404,305.5631754,1.27296920000026,308.3642499,309.4277541,3.5,0.962264150943396,0.0377358490566038,51,3,24,"(2, 2)"
233,54,4,3,2,0,0,0.5,1,1,1,1,309.6058703,310.9697208,313.4778492,311.5953109,0.625590099999954,315.6259831,316.6638234,3.5,0.962962962962963,0.0370370370370371,52,3,24,"(0, 0)"
234,55,4,3,2,2,1,0.5,1,1,1,1,316.8346827,317.615301,319.935841,318.6432493,1.02794829999993,322.0943219,323.1394446,3.5,0.963636363636364,0.0363636363636364,53,3,24,"(2, 1)"
235,56,4,3,2,1,1,0.35,0,0,1,1,323.3568058,324.7972602,326.4115476,325.7952085,0.997948300000189,328.5306811,329.5481838,3.5,0.964285714285714,0.0357142857142857,54,3,24,"(1, 1)"
236,57,4,3,2,1,2,0.5,1,,0,0,329.5763516,330.3167185,331.7218742,333.8203146,,333.862092,334.9674721,3.5,0.947368421052632,0.0526315789473685,55,3,24,"(1, 2)"
237,58,4,3,2,2,0,0.35,0,0,1,1,334.9835933,335.7471335,337.3826478,336.7310118,0.983878300000015,339.4919221,340.505419,3.5,0.948275862068966,0.0517241379310345,55,4,24,"(2, 0)"
238,59,4,3,2,0,1,0.15,0,0,1,0,340.5195047,341.2220487,342.883739,342.8836561,1.66160739999987,344.9957032,346.0121571,3.5,0.949152542372881,0.0508474576271186,56,4,24,"(0, 1)"
239,60,4,3,2,1,1,0.35,0,0,1,0,346.0235299,346.9210131,349.3094327,348.0431961,1.12218299999995,351.4853529,352.5336102,3.5,0.95,0.05,57,4,24,"(1, 1)"
0,1,1,0,3,0,2,0.15,0,1,0,0,0.0096715999999332,0.668639799999937,2.93292309999993,2.93276800000001,2.26412820000007,5.05530439999995,6.07266779999998,3.5,0.0,1.0,1,1,15,"(0, 2)"
1,2,1,0,3,2,2,0.5,1,1,1,1,6.21972029999995,6.83218920000002,9.38057259999994,9.3804255,2.54823629999999,11.4928004,12.5010512,3.5,0.5,0.5,1,2,15,"(2, 2)"
2,3,1,0,3,2,0,0.35,0,0,1,1,12.5747282,13.1842854,15.6138933,15.6137368,2.42945139999995,17.7261625,18.7350517,3.5,0.666666666666667,0.333333333333333,2,2,15,"(2, 0)"
3,4,1,0,3,0,1,0.35,0,0,1,0,18.7511071,19.372831,21.7009316,21.700797,2.32796599999995,23.81296,24.8211441,3.5,0.75,0.25,3,2,15,"(0, 1)"
4,5,1,0,3,2,1,0.15,0,0,1,1,24.8325315,25.4444837999999,27.6130544,27.6127599,2.16827610000007,29.7273824,30.7344468,3.5,0.8,0.2,4,2,15,"(2, 1)"
5,6,1,0,3,1,1,0.5,1,1,1,1,30.7569611,31.3706197,34.2167968,34.2165877,2.84596799999997,36.3285194,37.3374433,3.5,0.833333333333333,0.166666666666667,5,2,15,"(1, 1)"
6,7,1,0,3,1,0,0.15,0,0,1,1,37.3455248,37.9559340999999,40.6444336,40.6443606,2.68842650000011,42.7563723999999,43.7644799,3.5,0.857142857142857,0.142857142857143,6,2,15,"(1, 0)"
7,8,1,0,3,2,1,0.15,0,,0,0,43.7712481999999,44.3933052,45.7934471,47.8962955,,47.9087986999999,48.9229269,3.5,0.75,0.25,7,2,15,"(2, 1)"
8,9,1,0,3,2,0,0.35,0,1,0,1,48.9298913,49.5374383999999,51.498386,51.4983148,1.96087640000007,53.6101308999999,54.6182692,3.5,0.666666666666667,0.333333333333333,7,3,15,"(2, 0)"
9,10,1,0,3,0,1,0.35,0,0,1,1,54.6258027,55.2399636,57.1111774,57.1111062,1.87114259999998,59.2229503,60.2310811,3.5,0.7,0.3,7,4,15,"(0, 1)"
10,11,1,0,3,0,2,0.15,0,1,0,0,60.2366112,60.8529043999999,62.4979238,62.4978421,1.64493770000001,64.6097417999999,65.6266115,3.5,0.636363636363636,0.363636363636364,8,4,15,"(0, 2)"
11,12,1,0,3,1,2,0.35,0,1,0,0,65.6321614999999,66.2470766,68.0927452999999,68.0926737,1.84559709999996,70.2045876,71.2127254999999,3.5,0.583333333333333,0.416666666666667,8,5,15,"(1, 2)"
12,13,1,0,3,0,0,0.5,1,0,0,0,71.2193281999999,71.8342752,73.6449196999999,73.6448485,1.81057329999999,75.7568802999999,76.7648641,3.5,0.538461538461538,0.461538461538462,8,6,15,"(0, 0)"
13,14,1,0,3,2,0,0.35,0,1,0,0,76.7712269,77.3914601,79.4654024,79.4653317,2.07387159999996,81.5772819,82.5857652999999,3.5,0.5,0.5,8,7,15,"(2, 0)"
14,15,1,0,3,0,1,0.35,0,0,1,0,82.5921450999999,83.2128640999999,85.0408307,85.0407604,1.82789630000002,87.1526787,88.161204,3.5,0.533333333333333,0.466666666666667,8,8,15,"(0, 1)"
15,16,1,0,3,0,0,0.5,1,1,1,1,88.1678118999999,88.7892342,90.8983155,90.8982453,2.10901109999998,93.010217,94.0184383,3.5,0.5625,0.4375,9,8,15,"(0, 0)"
16,17,1,0,3,2,2,0.5,1,1,1,0,94.032749,94.6534571,96.6889100999999,96.6888379,2.03538079999998,98.8009286,99.8090275,3.5,0.588235294117647,0.411764705882353,10,8,15,"(2, 2)"
17,18,1,0,3,0,0,0.5,1,1,1,1,99.8167079999999,100.430818,102.7724187,102.7723467,2.34152870000003,104.8842204,105.8924113,3.5,0.611111111111111,0.388888888888889,11,8,15,"(0, 0)"
18,19,1,0,3,1,1,0.5,1,1,1,1,105.8979901,106.5138945,108.6602426,108.6601708,2.14627629999995,110.7719667,111.7802866,3.5,0.631578947368421,0.368421052631579,12,8,15,"(1, 1)"
19,20,1,0,3,2,0,0.35,0,0,1,0,111.7874805,112.4085883,114.4524688,114.4523971,2.04380879999997,116.5644387,117.5732334,3.5,0.65,0.35,13,8,15,"(2, 0)"
20,21,1,0,3,0,0,0.5,1,1,1,1,117.5796622,118.200247,120.1561518,120.1560765,1.95582949999994,122.2679568,123.2760959,3.5,0.666666666666667,0.333333333333333,14,8,15,"(0, 0)"
21,22,1,0,3,1,2,0.35,0,1,0,1,123.2836144,123.8974446,126.2687149,126.2686406,2.37119600000005,128.3805939,129.3888648,3.5,0.636363636363636,0.363636363636364,15,8,15,"(1, 2)"
22,23,1,0,3,0,1,0.35,0,0,1,0,129.4037325,130.0255143,131.9285404,131.9284676,1.90295330000004,134.0403631,135.0488506,3.5,0.652173913043478,0.347826086956522,15,9,15,"(0, 1)"
23,24,1,0,3,1,1,0.5,1,1,1,1,135.0563261,135.6745696,137.6540269,137.6539539,1.97938429999999,139.765971,140.774008,3.5,0.666666666666667,0.333333333333333,16,9,15,"(1, 1)"
24,25,1,0,3,1,1,0.5,1,1,1,0,140.7797596,141.393721,143.2845636,143.2844908,1.89076979999993,145.3963352,146.4046531,3.5,0.68,0.32,17,9,15,"(1, 1)"
25,26,1,0,3,1,2,0.35,0,0,1,1,146.4122645,147.0270658,149.3275604,149.3274902,2.3004244,151.4393984,152.4476908,3.5,0.692307692307692,0.307692307692308,18,9,15,"(1, 2)"
26,27,1,0,3,2,0,0.35,0,0,1,1,152.454022,153.0750495,155.502549,155.5024756,2.42742610000005,157.6142795,158.6224945,3.5,0.703703703703704,0.296296296296296,19,9,15,"(2, 0)"
27,28,1,0,3,0,1,0.35,0,1,0,0,158.6289246,159.2496597,161.2544543,161.2543808,2.00472109999998,163.3662804,164.3744492,3.5,0.678571428571429,0.321428571428571,20,9,15,"(0, 1)"
28,29,1,0,3,1,0,0.15,0,0,1,1,164.3810834,165.0024116,167.5387084,167.5386365,2.53622489999998,169.6505527,170.6588074,3.5,0.689655172413793,0.310344827586207,20,10,15,"(1, 0)"
29,30,1,0,3,0,0,0.5,1,0,0,1,170.6732025,171.2950722,173.1507938,173.1507221,1.8556499,175.2626413,176.2713368,3.5,0.666666666666667,0.333333333333333,21,10,15,"(0, 0)"
30,31,1,0,3,0,2,0.15,0,0,1,1,176.2769609,176.8973431,178.9593651,178.9592919,2.06194879999998,181.0712118,182.0793339,3.5,0.67741935483871,0.32258064516129,21,11,15,"(0, 2)"
31,32,1,0,3,0,0,0.5,1,0,0,0,182.0853921,182.7064619,184.6320959,184.6320248,1.92556289999993,186.7438503,187.7522517,3.5,0.65625,0.34375,22,11,15,"(0, 0)"
32,33,1,0,3,2,2,0.5,1,1,1,1,187.758653,188.3784207,190.2517675,190.2516949,1.87327419999997,192.3636442,193.3716139,3.5,0.666666666666667,0.333333333333333,22,12,15,"(2, 2)"
33,34,1,0,3,1,1,0.5,1,0,0,0,193.3773,193.9989293,196.699274,196.699202,2.70027270000003,198.8110673,199.8191156,3.5,0.647058823529412,0.352941176470588,23,12,15,"(1, 1)"
34,35,1,0,3,1,1,0.5,1,0,0,1,199.8253812,200.4471018,202.4502346,202.4501626,2.00306080000007,204.5620055,205.5702103,3.5,0.628571428571429,0.371428571428571,23,13,15,"(1, 1)"
35,36,1,0,3,2,0,0.35,0,1,0,0,205.5843984,206.193996,208.2096882,208.2096163,2.01562030000002,210.3215621,211.3296033,3.5,0.611111111111111,0.388888888888889,23,14,15,"(2, 0)"
36,37,1,0,3,2,2,0.5,1,0,0,0,211.3353743,211.9569859,214.6209309,214.620858,2.66387210000005,216.7328274,217.7409467,3.5,0.594594594594595,0.405405405405405,23,15,15,"(2, 2)"
37,38,1,0,3,1,1,0.5,1,1,1,0,217.7467145,218.3685517,221.0110191,221.0109464,2.64239469999995,223.1228546,224.1309201,3.5,0.605263157894737,0.394736842105263,23,16,15,"(1, 1)"
38,39,1,0,3,0,1,0.35,0,0,1,1,224.1378312,224.7594092,227.1306196,227.1305469,2.37113770000008,229.2424532,230.2506101,3.5,0.615384615384615,0.384615384615385,24,16,15,"(0, 1)"
39,40,1,0,3,0,0,0.5,1,0,0,0,230.2574671,230.8775814,232.8099447,232.8098724,1.93229100000008,234.9217153,235.9302232,3.5,0.6,0.4,25,16,15,"(0, 0)"
40,41,1,0,3,0,0,0.5,1,0,0,1,235.9366268,236.5514166,239.0911079,239.0910343,2.53961770000001,241.2028121,242.2109628,3.5,0.585365853658537,0.414634146341463,25,17,15,"(0, 0)"
41,42,1,0,3,2,2,0.5,1,1,1,1,242.2256614,242.8467619,245.2126627,245.2125883,2.36582640000006,247.3244123,248.3318183,3.5,0.595238095238095,0.404761904761905,25,18,15,"(2, 2)"
42,43,1,0,3,0,1,0.35,0,0,1,0,248.3385097,248.954478,251.659964,251.6598912,2.70541319999995,253.7717113,254.7797445,3.5,0.604651162790698,0.395348837209302,26,18,15,"(0, 1)"
43,44,1,0,3,1,1,0.5,1,0,0,1,254.7854112,255.4067235,258.3884192,258.3883455,2.98162200000002,260.5001323,261.5082385,3.5,0.590909090909091,0.409090909090909,27,18,15,"(1, 1)"
44,45,1,0,3,2,2,0.5,1,1,1,0,261.5147304,262.1293168,264.008518,264.0084447,1.87912789999996,266.1203644,267.1285343,3.5,0.6,0.4,27,19,15,"(2, 2)"
45,46,1,0,3,2,0,0.35,0,1,0,0,267.135138,267.7557082,269.5231243,269.5230506,1.76734239999996,271.6350088,272.642988,3.5,0.58695652173913,0.41304347826087,28,19,15,"(2, 0)"
46,47,1,0,3,2,2,0.5,1,1,1,1,272.6486361,273.2706502,275.2282399,275.228168,1.95751780000001,277.3401375,278.3482603,3.5,0.595744680851064,0.404255319148936,28,20,15,"(2, 2)"
47,48,1,0,3,1,1,0.5,1,,0,0,278.355247,278.976347,280.376453,282.479249,,282.4912321,283.5057211,3.5,0.583333333333333,0.416666666666667,29,20,15,"(1, 1)"
48,49,1,0,3,2,1,0.15,0,0,1,1,283.5202144,284.1148688,285.9147238,285.9146507,1.79978189999997,288.026455,289.0346662,3.5,0.591836734693878,0.408163265306122,29,21,15,"(2, 1)"
49,50,1,0,3,1,2,0.35,0,1,0,0,289.0412805,289.6549463,291.2048599,291.2047869,1.54984059999992,293.3284663,294.3476406,3.5,0.58,0.42,30,21,15,"(1, 2)"
50,51,1,0,3,2,2,0.5,1,1,1,1,294.3541438,294.9633989,296.7324195,296.7323445,1.76894559999994,298.8443468,299.8523282,3.5,0.588235294117647,0.411764705882353,30,22,15,"(2, 2)"
51,52,1,0,3,1,2,0.35,0,0,1,0,299.8579962,300.4719937,302.3098607,302.3097864,1.83779270000002,304.4216867,305.4298523,3.5,0.596153846153846,0.403846153846154,31,22,15,"(1, 2)"
52,53,1,0,3,2,2,0.5,1,1,1,0,305.4356358,306.0574962,307.6662994,307.6662257,1.60872949999998,309.7969307,310.8163012,3.5,0.60377358490566,0.39622641509434,32,22,15,"(2, 2)"
53,54,1,0,3,1,2,0.35,0,1,0,1,310.8227332,311.4299912,313.277412,313.2773377,1.84734649999996,315.3892163,316.3972876,3.5,0.592592592592593,0.407407407407407,33,22,15,"(1, 2)"
54,55,1,0,3,0,0,0.5,1,1,1,1,316.4119512,317.0242716,319.1950843,319.19501,2.1707384,321.3069822,322.3149643,3.5,0.6,0.4,33,23,15,"(0, 0)"
55,56,1,0,3,0,0,0.5,1,0,0,0,322.3205629,322.9357422,324.7773821,324.7773087,1.8415665,326.8892308,327.8976328,3.5,0.589285714285714,0.410714285714286,34,23,15,"(0, 0)"
56,57,1,0,3,1,1,0.5,1,0,0,0,327.9043258,328.531747,330.9548279,330.9547541,2.42300709999995,333.066684,334.0747852,3.5,0.578947368421053,0.421052631578947,34,24,15,"(1, 1)"
57,58,1,0,3,1,0,0.15,0,1,0,0,334.0811346,334.7283969,336.4749614,336.4748862,1.74648930000001,338.5868394,339.5963308,3.5,0.568965517241379,0.431034482758621,34,25,15,"(1, 0)"
58,59,1,0,3,2,2,0.5,1,1,1,1,339.6030784,340.2491941,341.7741209,341.7740464,1.52485230000002,343.8977494,344.9098094,3.5,0.576271186440678,0.423728813559322,34,26,15,"(2, 2)"
59,60,1,0,3,1,2,0.35,0,1,0,0,344.9161654,345.634301,347.2902072,347.2901258,1.6558248,349.4018376,350.4180108,3.5,0.566666666666667,0.433333333333333,35,26,15,"(1, 2)"
60,1,2,1,1,2,0,0.35,0,1,0,0,8.51999999440523e-05,0.738028200000031,2.53989799999999,2.53981759999999,1.80178939999996,4.65171699999996,5.660302,3.5,0.0,1.0,1,1,15,"(2, 0)"
61,2,2,1,1,1,2,0.35,0,1,0,0,5.67253370000003,6.38930500000004,8.11521459999994,8.11513309999998,1.72582809999994,10.2246689,11.2487715,3.5,0.0,1.0,1,2,15,"(1, 2)"
62,3,2,1,1,0,1,0.35,0,1,0,1,11.2586043,11.9843369,13.6698343,13.6697548,1.68541789999995,15.7933309,16.8175414,3.5,0.0,1.0,1,3,15,"(0, 1)"
63,4,2,1,1,1,2,0.35,0,1,0,0,16.8238123,17.545002,19.83044,19.8303605999999,2.2853586,21.9421622,22.9503434,3.5,0.0,1.0,1,4,15,"(1, 2)"
64,5,2,1,1,0,1,0.35,0,1,0,0,22.9576565,23.6766209,25.912481,25.9124038,2.2357829,28.0242746,29.0323007,3.5,0.0,1.0,1,5,15,"(0, 1)"
65,6,2,1,1,0,0,0.5,1,1,1,1,29.0464683,29.7365991,31.5764310999999,31.5763507999999,1.83975169999985,33.6883199,34.6975239,3.5,0.166666666666667,0.833333333333333,1,6,15,"(0, 0)"
66,7,2,1,1,1,0,0.15,0,0,1,1,34.7049966000001,35.4227913999999,37.1566451,37.1565681999999,1.73377679999999,39.2685189,40.2766382000001,3.5,0.285714285714286,0.714285714285714,2,6,15,"(1, 0)"
67,8,2,1,1,1,1,0.5,1,1,1,0,40.2829888,41.0083062,42.8129680999999,42.8128874,1.80458120000003,44.9247392999999,45.9329554,3.5,0.375,0.625,3,6,15,"(1, 1)"
68,9,2,1,1,2,2,0.5,1,1,1,0,45.9393976,46.6441963000001,48.6833484,48.6832674000001,2.0390711,50.7952862999999,51.8032829,3.5,0.444444444444444,0.555555555555556,4,6,15,"(2, 2)"
69,10,2,1,1,2,2,0.5,1,0,0,0,51.8094500999999,52.534049,54.4446508,54.4445714,1.91052239999999,56.5564814999999,57.5673389,3.5,0.4,0.6,5,6,15,"(2, 2)"
70,11,2,1,1,0,0,0.5,1,1,1,1,57.5730261,58.4411303000001,60.4029786,60.4028956999999,1.96176539999988,62.5147169000001,63.5227507000001,3.5,0.454545454545455,0.545454545454545,5,7,15,"(0, 0)"
71,12,2,1,1,2,2,0.5,1,1,1,1,63.5299842000001,64.2714004000001,66.3237485999999,66.3236742,2.05227379999997,68.435621,69.4437079999999,3.5,0.5,0.5,6,7,15,"(2, 2)"
72,13,2,1,1,1,1,0.5,1,1,1,1,69.4581413,70.1897929,72.1635826999999,72.163508,1.97371509999994,74.2754071999999,75.2836733999999,3.5,0.538461538461538,0.461538461538462,7,7,15,"(1, 1)"
73,14,2,1,1,0,0,0.5,1,1,1,0,75.2893559999999,76.0296611,78.4368066000001,78.4367309999999,2.4070698999999,80.5486261,81.5567827000001,3.5,0.571428571428571,0.428571428571429,8,7,15,"(0, 0)"
74,15,2,1,1,0,0,0.5,1,1,1,1,81.5640778999999,82.3045459000001,84.263077,84.2630037,1.95845779999991,86.3748770999999,87.3829081,3.5,0.6,0.4,9,7,15,"(0, 0)"
75,16,2,1,1,0,0,0.5,1,1,1,1,87.3901345999999,88.1261046000001,89.8589545999999,89.8588799999999,1.73277539999981,91.9708563,92.9787806999999,3.5,0.625,0.375,10,7,15,"(0, 0)"
76,17,2,1,1,0,0,0.5,1,1,1,0,92.9843758000001,93.7019723,95.5189025000001,95.5188282,1.81685590000006,97.6307665999999,98.638797,3.5,0.647058823529412,0.352941176470588,11,7,15,"(0, 0)"
77,18,2,1,1,1,1,0.5,1,1,1,1,98.6444828,99.3852983999999,101.5978985,101.5978235,2.21252509999999,103.7098973,104.7179582,3.5,0.666666666666667,0.333333333333333,12,7,15,"(1, 1)"
78,19,2,1,1,2,0,0.35,0,0,1,1,104.7329653,105.4680871,107.1419493,107.1418713,1.6737842,109.2538609,110.2690003,3.5,0.684210526315789,0.315789473684211,13,7,15,"(2, 0)"
79,20,2,1,1,1,2,0.35,0,0,1,0,110.275482,111.0012205,112.8835532,112.8834797,1.88225920000014,114.9952925,116.0033755,3.5,0.7,0.3,14,7,15,"(1, 2)"
80,21,2,1,1,2,2,0.5,1,1,1,1,116.0089609,116.7300294,118.847681,118.8476074,2.11757799999987,120.959581,121.9675909,3.5,0.714285714285714,0.285714285714286,15,7,15,"(2, 2)"
81,22,2,1,1,1,1,0.5,1,1,1,1,121.9750848,122.7006084,124.5151912,124.5151163,1.81450789999985,126.6269804,127.6355072,3.5,0.727272727272727,0.272727272727273,16,7,15,"(1, 1)"
82,23,2,1,1,0,0,0.5,1,1,1,1,127.6420795,128.3684976,130.1715538,130.1714786,1.80298099999982,132.2834125,133.291439,3.5,0.739130434782609,0.260869565217391,17,7,15,"(0, 0)"
83,24,2,1,1,0,1,0.35,0,0,1,1,133.2980972,134.0181515,135.8302588,135.830156,1.81200450000006,137.9420749,138.95015,3.5,0.75,0.25,18,7,15,"(0, 1)"
84,25,2,1,1,0,2,0.15,0,0,1,0,138.9650854,139.6769674,141.5034616,141.5033864,1.82641899999999,143.6153803,144.6234906,3.5,0.76,0.24,19,7,15,"(0, 2)"
85,26,2,1,1,0,0,0.5,1,1,1,1,144.6302025,145.356502,147.2308964,147.2308199,1.87431790000005,149.3425996,150.3506758,3.5,0.769230769230769,0.230769230769231,20,7,15,"(0, 0)"
86,27,2,1,1,0,0,0.5,1,1,1,1,150.3563581,151.0777161,152.8410466,152.8409699,1.76325380000003,154.9528133,155.9608566,3.5,0.777777777777778,0.222222222222222,21,7,15,"(0, 0)"
87,28,2,1,1,2,0,0.35,0,0,1,0,155.9665186,156.6859205,158.3879781,158.3879041,1.70198359999995,160.5141168,161.5353759,3.5,0.785714285714286,0.214285714285714,22,7,15,"(2, 0)"
88,29,2,1,1,2,1,0.15,0,1,0,0,161.5417328,162.2528716,164.0201358,164.0200589,1.76718729999993,166.1319305,167.1400481,3.5,0.758620689655172,0.241379310344828,23,7,15,"(2, 1)"
89,30,2,1,1,2,2,0.5,1,1,1,1,167.1455456,167.8604101,169.5309281,169.5308519,1.67044179999994,171.6428264,172.6610924,3.5,0.766666666666667,0.233333333333333,23,8,15,"(2, 2)"
90,31,2,1,1,1,1,0.5,1,1,1,1,172.6674863,173.3802209,175.0301815,175.0301038,1.64988289999997,177.1551815,178.1729117,3.5,0.774193548387097,0.225806451612903,24,8,15,"(1, 1)"
91,32,2,1,1,1,2,0.35,0,0,1,1,178.1874081,178.9108694,180.6969053,180.6968299,1.78596049999987,182.8086475,183.8172684,3.5,0.78125,0.21875,25,8,15,"(1, 2)"
92,33,2,1,1,1,1,0.5,1,1,1,1,183.8237683,184.5352148,186.18759,186.1875142,1.65229939999995,188.299407,189.3189879,3.5,0.787878787878788,0.212121212121212,26,8,15,"(1, 1)"
93,34,2,1,1,1,1,0.5,1,1,1,0,189.3261835,190.0058965,192.126147,192.1260723,2.12017579999997,194.2380923,195.2475551,3.5,0.794117647058823,0.205882352941177,27,8,15,"(1, 1)"
94,35,2,1,1,2,0,0.35,0,0,1,1,195.2540973,195.9453021,198.0569414,198.0568496,2.11154749999992,200.1686349,201.1768498,3.5,0.8,0.2,28,8,15,"(2, 0)"
95,36,2,1,1,1,0,0.15,0,0,1,0,201.1844259,201.8834621,204.0218312,204.0217547,2.13829260000011,206.1338281,207.1431619,3.5,0.805555555555556,0.194444444444444,29,8,15,"(1, 0)"
96,37,2,1,1,2,0,0.35,0,0,1,1,207.1504386,207.8493576,209.6452513,209.6451742,1.79581660000008,211.7570238,212.7652589,3.5,0.810810810810811,0.189189189189189,30,8,15,"(2, 0)"
97,38,2,1,1,0,1,0.35,0,0,1,1,212.7795706,213.4579227,215.1749428,215.1748631,1.71694039999988,217.2847086,218.3085108,3.5,0.815789473684211,0.184210526315789,31,8,15,"(0, 1)"
98,39,2,1,1,1,2,0.35,0,0,1,1,218.3159785,219.002267,220.696148,220.6960699,1.69380290000004,222.8097755,223.831722,3.5,0.82051282051282,0.17948717948718,32,8,15,"(1, 2)"
99,40,2,1,1,2,0,0.35,0,0,1,1,223.837331,224.525892,227.1180139,227.117937,2.5920450000001,229.2298744,230.2392325,3.5,0.825,0.175,33,8,15,"(2, 0)"
100,41,2,1,1,2,2,0.5,1,1,1,1,230.2457567,230.9460375,232.5868974,232.5868179,1.64078040000004,234.6986846,235.7154714,3.5,0.829268292682927,0.170731707317073,34,8,15,"(2, 2)"
101,42,2,1,1,0,2,0.15,0,0,1,1,235.7219856,236.4110226,238.1281786,238.1281041,1.71708150000018,240.2401501,241.2482662,3.5,0.833333333333333,0.166666666666667,35,8,15,"(0, 2)"
102,43,2,1,1,1,2,0.35,0,0,1,0,241.2548275,241.9389445,243.5850197,243.5849411,1.64599659999999,245.6968398,246.7021777,3.5,0.837209302325581,0.162790697674419,36,8,15,"(1, 2)"
103,44,2,1,1,0,1,0.35,0,0,1,1,246.716886,247.413002,249.02303,249.022953,1.60995100000014,251.1537175,252.1707608,3.5,0.840909090909091,0.159090909090909,37,8,15,"(0, 1)"
104,45,2,1,1,2,1,0.15,0,0,1,0,252.176491,252.8632886,254.5532223,254.5531406,1.68985199999997,256.6650251,257.6822408,3.5,0.844444444444444,0.155555555555556,38,8,15,"(2, 1)"
105,46,2,1,1,2,2,0.5,1,1,1,1,257.6895458,258.3751822,260.1799669,260.1798899,1.80470769999988,262.2917717,263.299815,3.5,0.847826086956522,0.152173913043478,39,8,15,"(2, 2)"
106,47,2,1,1,2,2,0.5,1,1,1,0,263.3071432,263.9980295,265.735242,265.7351661,1.73713659999999,267.8472061,268.8560813,3.5,0.851063829787234,0.148936170212766,40,8,15,"(2, 2)"
107,48,2,1,1,0,1,0.35,0,0,1,1,268.8616877,269.5542693,271.0914676,271.0913887,1.53711939999994,273.2150681,274.2268272,3.5,0.854166666666667,0.145833333333333,41,8,15,"(0, 1)"
108,49,2,1,1,1,0,0.15,0,0,1,1,274.2341662,274.9328763,277.1297248,277.1296473,2.19677100000013,279.2415578,280.2496175,3.5,0.857142857142857,0.142857142857143,42,8,15,"(1, 0)"
109,50,2,1,1,2,1,0.15,0,0,1,0,280.2554649,280.9575297,282.6349511,282.6348713,1.67734160000009,284.7466613,285.7637365,3.5,0.86,0.14,43,8,15,"(2, 1)"
110,51,2,1,1,0,0,0.5,1,1,1,0,285.7783894,286.4642674,288.0242787,288.0241991,1.55993169999988,290.1478732,291.1682444,3.5,0.862745098039216,0.137254901960784,44,8,15,"(0, 0)"
111,52,2,1,1,2,2,0.5,1,1,1,1,291.1750598,291.8657033,293.3206764,293.3205979,1.45489459999999,295.444277,296.4519327,3.5,0.865384615384615,0.134615384615385,45,8,15,"(2, 2)"
112,53,2,1,1,1,1,0.5,1,1,1,1,296.4584773,297.1553714,298.6345471,298.6344681,1.4790966999999,300.7582588,301.7698218,3.5,0.867924528301887,0.132075471698113,46,8,15,"(1, 1)"
113,54,2,1,1,1,1,0.5,1,1,1,0,301.7754504,302.4769987,304.0330427,304.0329625,1.55596379999997,306.1565454,307.1774945,3.5,0.87037037037037,0.12962962962963,47,8,15,"(1, 1)"
114,55,2,1,1,0,2,0.15,0,0,1,1,307.183858,307.8751568,309.4406665,309.2424747,1.36731789999999,311.5731384,312.5835604,3.5,0.872727272727273,0.127272727272727,48,8,15,"(0, 2)"
115,56,2,1,1,1,2,0.35,0,0,1,1,312.5901753,313.2847873,314.8459436,314.5784202,1.29363290000015,316.9671725,317.9924472,3.5,0.875,0.125,49,8,15,"(1, 2)"
116,57,2,1,1,0,1,0.35,0,0,1,1,318.0067755,318.6997379,320.3978052,320.3977115,1.69797359999984,322.5095191,323.5333294,3.5,0.87719298245614,0.12280701754386,50,8,15,"(0, 1)"
117,58,2,1,1,2,0,0.35,0,0,1,1,323.5390541,324.2319802,326.0628373,326.0627614,1.83078119999982,328.1745328,329.1827096,3.5,0.879310344827586,0.120689655172414,51,8,15,"(2, 0)"
