source	parcel_id	name	signal	mean	sem	t	p	dz	frac_sig_pos	frac_sig_neg	p_holm
model2	18	Superior Temporal Gyrus, anterior division R	urpe	-0.0855206777342405	0.022269223973139653	-3.840307944156137	0.0003108548119527096	-0.504257137229997	0.0	0.3333333333333333	0.0581298498351567
model2	18	Superior Temporal Gyrus, anterior division R	surprise	0.011457875601437408	0.011346574121906237	1.0098092585775547	0.31685424400881723	0.1325944516125399	0.0		1.0
model2	19	Superior Temporal Gyrus, posterior division L	rpe	0.07052428900851018	0.018564970648701332	3.7987826828825892	0.00035536635891011595	0.49880460329859944	0.44954128440366975	0.0	0.06574277639837145
model2	19	Superior Temporal Gyrus, posterior division L	urpe	-0.0066923281647587925	0.01760585946729861	-0.3801193674861044	0.7052695792079405	-0.049912118205494384	0.0	0.03211009174311927	1.0
model2	19	Superior Temporal Gyrus, posterior division L	surprise	0.009392605862111877	0.007886842478083035	1.1909209405681995	0.23862045835502083	0.15637558052395592	0.0		1.0
model2	20	Superior Temporal Gyrus, posterior division R	rpe	0.01992658359167693	0.021444916025561228	0.9291984901188456	0.3567047070805972	0.12200973915614578	0.23529411764705882	0.0	1.0
model2	20	Superior Temporal Gyrus, posterior division R	urpe	-0.01092524522473194	0.023489245993265552	-0.4651168976587944	0.6436198203871313	-0.06107284069435693	0.0	0.08403361344537816	1.0
model2	20	Superior Temporal Gyrus, posterior division R	surprise	0.013707440963062202	0.01059820130101481	1.2933742786853533	0.20109878157077787	0.16982836288669043	0.0		1.0
model2	21	Middle Temporal Gyrus, anterior division L	rpe	0.10435594173194553	0.016006809301067994	6.5194717928564785	2.0019884985964065e-08	0.8560485852495643	0.9026548672566371	0.0	4.9849513615050525e-06
model2	21	Middle Temporal Gyrus, anterior division L	urpe	-0.07819993347977189	0.01601678714008556	-4.882373274728689	8.842728865468698e-06	-0.6410870185942663	0.0	0.6283185840707964	0.0018923439772103015
model2	21	Middle Temporal Gyrus, anterior division L	surprise	0.007321181319391873	0.007711497876230816	0.9493851177678441	0.3464328628678054	0.12466037322420322	0.0		1.0
model2	22	Middle Temporal Gyrus, anterior division R	rpe	0.10939420037481702	0.015392110468558744	7.107160554640968	2.1091937560549776e-09	0.9332159001912328	0.73	0.0	5.357352140379643e-07
model2	22	Middle Temporal Gyrus, anterior division R	urpe	-0.0629999572883659	0.017579892103086237	-3.583637312387483	0.0007025647045931303	-0.4705546321526036	0.0	0.25	0.12435395271298406
model2	22	Middle Temporal Gyrus, anterior division R	surprise	0.008898651344673861	0.00905749027259342	0.9824632516139509	0.3300235689329438	0.12900374498519196	0.0		1.0
model2	23	Middle Temporal Gyrus, posterior division L	rpe	0.12942204164573942	0.018810112013808965	6.880450342386453	5.032190286905437e-09	0.9034473909272218	0.7638036809815951	0.0	1.2630797620132646e-06
model2	23	Middle Temporal Gyrus, posterior division L	urpe	-0.041988147156781466	0.019277522051530112	-2.17808839977173	0.03355121120465036	-0.2859970182271673	0.0	0.10122699386503067	1.0
model2	23	Middle Temporal Gyrus, posterior division L	surprise	0.019251716793581997	0.012928833882561533	1.489052838674708	0.14198590280887433	0.19552221658601984	0.0		1.0
