trialNumber,runNumber,visualSet,audioPair_1,audioPair_2,audioPair_3,tactilePair_1,tactilePair_2,tactilePair_3,visual,audio,tactile,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,runStartTime,trialStartTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,responseTimeOver,feedbackOnsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,feedbackAccuracy,feedbackOffsetTime
44,1,0,1,2,0,2,0,1,1,NaN,1,0.35,4$,4$,1,1,13332.033781,349.8058234,354.33594666562,355.907498099999,356.306481199999,1.97053453437911,357.4075369,358.663910772762,3,0.521739130434783,0.478260869565217,12,12,1,359.663910772762
45,1,0,1,2,0,2,0,1,0,NaN,0,0.35,4$,4$,1,1,13332.033781,359.6816844,362.418439814161,363.990643900001,364.7341643,2.31572448583938,365.490684,366.638740114569,3,0.541666666666667,0.458333333333333,13,12,1,367.638740114569
46,1,0,1,2,0,2,0,1,2,NaN,1,0.5,2@,2@,1,1,13332.033781,367.655654300001,370.842006945628,372.413407599999,372.9687146,2.12670765437178,373.9134478,374.526814764517,3,0.56,0.44,14,12,1,375.526814764517
47,1,0,1,2,0,2,0,1,1,NaN,2,0.15,4$,2@,0,0,13332.033781,375.5318224,377.536059345728,379.1081306,380.508478199999,2.97241885427138,380.608160100001,381.468794013343,3,0.538461538461538,0.461538461538462,15,12,1,382.468794013343
48,1,0,1,2,0,2,0,1,2,NaN,0,0.15,4$,4$,1,1,13332.033781,382.4860852,385.686159207817,387.257479,387.975461800001,2.28930259218396,388.7575182,389.618942073123,3,0.555555555555556,0.444444444444444,15,13,1,390.618942073123
49,1,0,1,2,0,2,0,1,0,NaN,2,0.5,2@,4$,0,0,13332.033781,390.626839799999,394.953704222429,396.525974,397.3564035,2.40269927757072,398.026018099999,399.203586609661,3,0.535714285714286,0.464285714285714,16,13,1,400.203586609661
50,1,0,1,2,0,2,0,1,2,NaN,1,0.5,2@,2@,1,1,13332.033781,400.219100799999,402.339951447197,403.9118292,404.074979499999,1.73502805280259,405.411869199999,406.031126978056,3,0.551724137931034,0.448275862068966,16,14,1,407.031126978056
51,1,0,1,2,0,2,0,1,1,NaN,0,0.5,2@,2@,1,1,13332.033781,407.042083300001,411.271127730921,412.843241799999,413.242849300001,1.97172156907982,414.343280999999,414.951518049209,3,0.566666666666667,0.433333333333333,17,14,1,415.951518049209
52,1,0,1,2,0,2,0,1,2,NaN,2,0.35,4$,4$,1,1,13332.033781,415.9670234,419.681057848997,421.2531328,422.5374042,2.85634635100359,422.753170800001,423.928407306517,3,0.580645161290323,0.419354838709677,18,14,1,424.928407306517
53,1,0,1,2,0,2,0,1,1,NaN,0,0.5,2@,2@,1,1,13332.033781,424.9419206,428.311680307561,429.883795899999,430.208007900001,1.89632759243977,431.383844100001,432.462436104064,3,0.59375,0.40625,19,14,1,433.462436104064
54,1,0,1,2,0,2,0,1,0,NaN,2,0.5,2@,4$,0,1,13332.033781,433.467697399999,436.329507053732,437.901279199999,438.6439161,2.31440904626834,439.4013204,440.447513548212,3,0.575757575757576,0.424242424242424,20,14,0,441.447513548212
55,1,0,1,2,0,2,0,1,2,NaN,1,0.5,2@,2@,1,1,13332.033781,441.4571758,444.867240790627,446.4390994,447.2979278,2.43068700937329,447.939139800001,448.839336640774,3,0.588235294117647,0.411764705882353,20,15,1,449.839336640774
